web-scraper-order,web-scraper-start-url,player,player-href,self-win,r-top,r-top-href,r-jungle,r-jungle-href,r-mid,r-mid-href,r-bot,r-bot-href,r-sup,r-sup-href,b-top,b-top-href,b-jungle,b-jungle-href,b-mid,b-mid-href,b-bot,b-bot-href,b-sup,b-sup-href,self-champ,self-champ-href
1664080143-132,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Victory,11,https://na.op.gg/champions/gwen,10,https://na.op.gg/champions/ivern,10,https://na.op.gg/champions/katarina,10,https://na.op.gg/champions/urgot,10,https://na.op.gg/champions/ashe,,,11,https://na.op.gg/champions/elise,14,https://na.op.gg/champions/tristana,11,https://na.op.gg/champions/kaisa,10,https://na.op.gg/champions/lux,13,https://na.op.gg/champions/fiora
1664080143-133,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/gnar
1664080143-134,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,13,https://na.op.gg/champions/viego,15,https://na.op.gg/champions/lux,12,https://na.op.gg/champions/jhin,12,https://na.op.gg/champions/renata,16,https://na.op.gg/champions/fiora,16,https://na.op.gg/champions/kayn,15,https://na.op.gg/champions/ahri,14,https://na.op.gg/champions/sivir,13,https://na.op.gg/champions/soraka,15,https://na.op.gg/champions/gnar
1664080143-135,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Victory,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/camille
1664080143-136,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Victory,11,https://na.op.gg/champions/jax,10,https://na.op.gg/champions/sion,12,https://na.op.gg/champions/rumble,9,https://na.op.gg/champions/ashe,8,https://na.op.gg/champions/amumu,,,11,https://na.op.gg/champions/nidalee,11,https://na.op.gg/champions/yasuo,10,https://na.op.gg/champions/sivir,8,https://na.op.gg/champions/senna,11,https://na.op.gg/champions/camille
1664080143-137,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/camille
1664080143-138,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,13,https://na.op.gg/champions/amumu,15,https://na.op.gg/champions/fizz,15,https://na.op.gg/champions/missfortune,13,https://na.op.gg/champions/renata,16,https://na.op.gg/champions/ornn,16,https://na.op.gg/champions/graves,16,https://na.op.gg/champions/viktor,16,https://na.op.gg/champions/aphelios,14,https://na.op.gg/champions/senna,14,https://na.op.gg/champions/camille
1664080143-139,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/gnar
1664080143-140,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,17,https://na.op.gg/champions/zac,15,https://na.op.gg/champions/vex,16,https://na.op.gg/champions/vayne,13,https://na.op.gg/champions/karma,18,https://na.op.gg/champions/gangplank,18,https://na.op.gg/champions/diana,17,https://na.op.gg/champions/sett,15,https://na.op.gg/champions/caitlyn,15,https://na.op.gg/champions/morgana,18,https://na.op.gg/champions/gnar
1664080143-141,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/camille
1664080143-142,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Victory,14,https://na.op.gg/champions/mordekaiser,15,https://na.op.gg/champions/kayn,12,https://na.op.gg/champions/qiyana,13,https://na.op.gg/champions/lucian,11,https://na.op.gg/champions/soraka,,,16,https://na.op.gg/champions/nidalee,16,https://na.op.gg/champions/viktor,15,https://na.op.gg/champions/sivir,12,https://na.op.gg/champions/karma,15,https://na.op.gg/champions/camille
1664080143-143,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/sylas
1664080143-144,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,13,https://na.op.gg/champions/viego,15,https://na.op.gg/champions/tryndamere,11,https://na.op.gg/champions/sivir,10,https://na.op.gg/champions/rell,15,https://na.op.gg/champions/shen,14,https://na.op.gg/champions/monkeyking,15,https://na.op.gg/champions/akali,15,https://na.op.gg/champions/samira,12,https://na.op.gg/champions/amumu,12,https://na.op.gg/champions/sylas
1664080143-145,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/gnar
1664080143-146,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,14,https://na.op.gg/champions/ekko,14,https://na.op.gg/champions/sylas,13,https://na.op.gg/champions/sivir,12,https://na.op.gg/champions/lulu,17,https://na.op.gg/champions/olaf,16,https://na.op.gg/champions/kayn,14,https://na.op.gg/champions/azir,15,https://na.op.gg/champions/samira,13,https://na.op.gg/champions/nautilus,14,https://na.op.gg/champions/gnar
1664080143-147,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/fiora
1664080143-148,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,14,https://na.op.gg/champions/shyvana,14,https://na.op.gg/champions/akali,12,https://na.op.gg/champions/kalista,10,https://na.op.gg/champions/leona,14,https://na.op.gg/champions/gwen,15,https://na.op.gg/champions/maokai,13,https://na.op.gg/champions/leblanc,15,https://na.op.gg/champions/ezreal,13,https://na.op.gg/champions/senna,15,https://na.op.gg/champions/fiora
1664080143-149,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/camille
1664080143-150,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,11,https://na.op.gg/champions/kayn,13,https://na.op.gg/champions/akali,13,https://na.op.gg/champions/kaisa,11,https://na.op.gg/champions/pyke,14,https://na.op.gg/champions/sett,14,https://na.op.gg/champions/reksai,15,https://na.op.gg/champions/ahri,13,https://na.op.gg/champions/xayah,12,https://na.op.gg/champions/braum,14,https://na.op.gg/champions/camille
1664080143-151,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,,,,,,,,,,,,,,,,,,,10,https://na.op.gg/champions/camille
1664080143-152,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,10,https://na.op.gg/champions/maokai,6,https://na.op.gg/champions/singed,5,https://na.op.gg/champions/tristana,6,https://na.op.gg/champions/janna,10,https://na.op.gg/champions/jax,8,https://na.op.gg/champions/sejuani,9,https://na.op.gg/champions/talon,8,https://na.op.gg/champions/missfortune,8,https://na.op.gg/champions/renata,10,https://na.op.gg/champions/camille
1664080143-153,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/fiora
1664080143-154,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Defeat,,,13,https://na.op.gg/champions/khazix,14,https://na.op.gg/champions/lux,11,https://na.op.gg/champions/vayne,11,https://na.op.gg/champions/renata,14,https://na.op.gg/champions/olaf,13,https://na.op.gg/champions/fiddlesticks,14,https://na.op.gg/champions/ziggs,14,https://na.op.gg/champions/missfortune,11,https://na.op.gg/champions/sejuani,15,https://na.op.gg/champions/fiora
1664080143-155,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/camille
1664080143-156,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Victory,16,https://na.op.gg/champions/udyr,15,https://na.op.gg/champions/viego,15,https://na.op.gg/champions/yone,14,https://na.op.gg/champions/samira,13,https://na.op.gg/champions/seraphine,,,16,https://na.op.gg/champions/khazix,17,https://na.op.gg/champions/sylas,16,https://na.op.gg/champions/ezreal,14,https://na.op.gg/champions/renata,16,https://na.op.gg/champions/camille
1664080143-157,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/fiora
1664080143-158,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Victory,13,https://na.op.gg/champions/maokai,14,https://na.op.gg/champions/belveth,15,https://na.op.gg/champions/kassadin,13,https://na.op.gg/champions/draven,11,https://na.op.gg/champions/janna,,,14,https://na.op.gg/champions/nidalee,16,https://na.op.gg/champions/vex,14,https://na.op.gg/champions/missfortune,13,https://na.op.gg/champions/karma,15,https://na.op.gg/champions/fiora
1664080143-159,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Victory,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/camille
1664080143-160,https://na.op.gg/leaderboards/champions?region=na,Infernal Myths,https://na.op.gg/summoners/na/Infernal%20Myths,Victory,16,https://na.op.gg/champions/nasus,14,https://na.op.gg/champions/masteryi,16,https://na.op.gg/champions/veigar,17,https://na.op.gg/champions/sivir,12,https://na.op.gg/champions/leona,,,16,https://na.op.gg/champions/graves,16,https://na.op.gg/champions/chogath,15,https://na.op.gg/champions/jinx,14,https://na.op.gg/champions/twitch,18,https://na.op.gg/champions/camille
1664080804-201,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/sejuani
1664080804-202,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,15,https://na.op.gg/champions/tahmkench,15,https://na.op.gg/champions/zac,14,https://na.op.gg/champions/vex,15,https://na.op.gg/champions/kaisa,12,https://na.op.gg/champions/pyke,,,18,https://na.op.gg/champions/viego,18,https://na.op.gg/champions/orianna,16,https://na.op.gg/champions/seraphine,15,https://na.op.gg/champions/nautilus,17,https://na.op.gg/champions/sejuani
1664080804-203,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/chogath
1664080804-204,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,15,https://na.op.gg/champions/vayne,15,https://na.op.gg/champions/monkeyking,15,https://na.op.gg/champions/ziggs,13,https://na.op.gg/champions/draven,13,https://na.op.gg/champions/thresh,16,https://na.op.gg/champions/qiyana,17,https://na.op.gg/champions/belveth,16,https://na.op.gg/champions/seraphine,,,14,https://na.op.gg/champions/nautilus,16,https://na.op.gg/champions/chogath
1664080804-205,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/chogath
1664080804-206,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,13,https://na.op.gg/champions/belveth,11,https://na.op.gg/champions/qiyana,11,https://na.op.gg/champions/kaisa,10,https://na.op.gg/champions/thresh,13,https://na.op.gg/champions/sett,12,https://na.op.gg/champions/jarvaniv,12,https://na.op.gg/champions/velkoz,11,https://na.op.gg/champions/ezreal,11,https://na.op.gg/champions/nami,12,https://na.op.gg/champions/chogath
1664080804-207,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/chogath
1664080804-208,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,11,https://na.op.gg/champions/sett,13,https://na.op.gg/champions/graves,11,https://na.op.gg/champions/akali,11,https://na.op.gg/champions/vayne,9,https://na.op.gg/champions/renata,,,14,https://na.op.gg/champions/viego,13,https://na.op.gg/champions/qiyana,12,https://na.op.gg/champions/seraphine,11,https://na.op.gg/champions/nautilus,13,https://na.op.gg/champions/chogath
1664080804-209,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/chogath
1664080804-210,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,14,https://na.op.gg/champions/aatrox,12,https://na.op.gg/champions/rammus,14,https://na.op.gg/champions/zed,11,https://na.op.gg/champions/caitlyn,10,https://na.op.gg/champions/morgana,,,15,https://na.op.gg/champions/udyr,13,https://na.op.gg/champions/orianna,13,https://na.op.gg/champions/kaisa,12,https://na.op.gg/champions/thresh,15,https://na.op.gg/champions/chogath
1664080804-211,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/chogath
1664080804-212,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,16,https://na.op.gg/champions/garen,15,https://na.op.gg/champions/kindred,14,https://na.op.gg/champions/akali,14,https://na.op.gg/champions/varus,12,https://na.op.gg/champions/morgana,,,14,https://na.op.gg/champions/olaf,16,https://na.op.gg/champions/qiyana,15,https://na.op.gg/champions/seraphine,13,https://na.op.gg/champions/nautilus,17,https://na.op.gg/champions/chogath
1664080804-213,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/chogath
1664080804-214,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,16,https://na.op.gg/champions/udyr,16,https://na.op.gg/champions/orianna,15,https://na.op.gg/champions/kaisa,13,https://na.op.gg/champions/blitzcrank,17,https://na.op.gg/champions/darius,17,https://na.op.gg/champions/graves,15,https://na.op.gg/champions/vex,16,https://na.op.gg/champions/caitlyn,14,https://na.op.gg/champions/nautilus,15,https://na.op.gg/champions/chogath
1664080804-215,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/chogath
1664080804-216,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,9,https://na.op.gg/champions/gnar,10,https://na.op.gg/champions/trundle,8,https://na.op.gg/champions/vex,7,https://na.op.gg/champions/aphelios,8,https://na.op.gg/champions/thresh,,,10,https://na.op.gg/champions/lillia,11,https://na.op.gg/champions/orianna,10,https://na.op.gg/champions/kaisa,9,https://na.op.gg/champions/blitzcrank,12,https://na.op.gg/champions/chogath
1664080804-217,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/chogath
1664080804-218,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,11,https://na.op.gg/champions/pantheon,12,https://na.op.gg/champions/kayle,11,https://na.op.gg/champions/jhin,10,https://na.op.gg/champions/soraka,13,https://na.op.gg/champions/jayce,12,https://na.op.gg/champions/ekko,15,https://na.op.gg/champions/zed,12,https://na.op.gg/champions/ezreal,12,https://na.op.gg/champions/yuumi,13,https://na.op.gg/champions/chogath
1664080804-219,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/chogath
1664080804-220,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,13,https://na.op.gg/champions/reksai,14,https://na.op.gg/champions/ahri,13,https://na.op.gg/champions/jinx,11,https://na.op.gg/champions/leona,15,https://na.op.gg/champions/warwick,15,https://na.op.gg/champions/graves,15,https://na.op.gg/champions/sylas,14,https://na.op.gg/champions/seraphine,13,https://na.op.gg/champions/senna,13,https://na.op.gg/champions/chogath
1664080804-221,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/fiora
1664080804-222,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,13,https://na.op.gg/champions/rammus,14,https://na.op.gg/champions/taliyah,13,https://na.op.gg/champions/jinx,11,https://na.op.gg/champions/blitzcrank,16,https://na.op.gg/champions/singed,16,https://na.op.gg/champions/kayn,15,https://na.op.gg/champions/anivia,14,https://na.op.gg/champions/samira,14,https://na.op.gg/champions/taric,15,https://na.op.gg/champions/fiora
1664080804-223,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/soraka
1664080804-224,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,15,https://na.op.gg/champions/vi,15,https://na.op.gg/champions/orianna,14,https://na.op.gg/champions/vayne,12,https://na.op.gg/champions/pyke,15,https://na.op.gg/champions/sett,16,https://na.op.gg/champions/khazix,17,https://na.op.gg/champions/anivia,16,https://na.op.gg/champions/samira,14,https://na.op.gg/champions/blitzcrank,14,https://na.op.gg/champions/soraka
1664080804-225,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/chogath
1664080804-226,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,12,https://na.op.gg/champions/morgana,9,https://na.op.gg/champions/kayn,9,https://na.op.gg/champions/camille,9,https://na.op.gg/champions/draven,8,https://na.op.gg/champions/ashe,,,11,https://na.op.gg/champions/udyr,12,https://na.op.gg/champions/qiyana,11,https://na.op.gg/champions/kaisa,10,https://na.op.gg/champions/thresh,12,https://na.op.gg/champions/chogath
1664080804-227,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/chogath
1664080804-228,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,11,https://na.op.gg/champions/leona,13,https://na.op.gg/champions/camille,13,https://na.op.gg/champions/kaisa,10,https://na.op.gg/champions/udyr,14,https://na.op.gg/champions/jax,14,https://na.op.gg/champions/pantheon,14,https://na.op.gg/champions/heimerdinger,13,https://na.op.gg/champions/vayne,12,https://na.op.gg/champions/braum,15,https://na.op.gg/champions/chogath
1664080804-229,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/evelynn
1664080804-230,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,14,https://na.op.gg/champions/volibear,,,15,https://na.op.gg/champions/sylas,12,https://na.op.gg/champions/xayah,12,https://na.op.gg/champions/soraka,16,https://na.op.gg/champions/yorick,15,https://na.op.gg/champions/ekko,13,https://na.op.gg/champions/zed,14,https://na.op.gg/champions/lucian,14,https://na.op.gg/champions/yuumi,13,https://na.op.gg/champions/evelynn
1664080804-231,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/chogath
1664080804-232,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,12,https://na.op.gg/champions/rammus,13,https://na.op.gg/champions/vladimir,10,https://na.op.gg/champions/missfortune,9,https://na.op.gg/champions/soraka,14,https://na.op.gg/champions/jarvaniv,14,https://na.op.gg/champions/volibear,14,https://na.op.gg/champions/akali,14,https://na.op.gg/champions/tristana,13,https://na.op.gg/champions/karma,13,https://na.op.gg/champions/chogath
1664080804-233,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/chogath
1664080804-234,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,11,https://na.op.gg/champions/fiddlesticks,12,https://na.op.gg/champions/katarina,11,https://na.op.gg/champions/draven,10,https://na.op.gg/champions/amumu,14,https://na.op.gg/champions/sejuani,14,https://na.op.gg/champions/hecarim,11,https://na.op.gg/champions/fizz,13,https://na.op.gg/champions/sivir,10,https://na.op.gg/champions/janna,11,https://na.op.gg/champions/chogath
1664080804-235,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/chogath
1664080804-236,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,16,https://na.op.gg/champions/gangplank,15,https://na.op.gg/champions/zac,16,https://na.op.gg/champions/vladimir,17,https://na.op.gg/champions/nilah,15,https://na.op.gg/champions/leona,,,17,https://na.op.gg/champions/sejuani,18,https://na.op.gg/champions/kassadin,16,https://na.op.gg/champions/jhin,15,https://na.op.gg/champions/soraka,18,https://na.op.gg/champions/chogath
1664080804-237,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/chogath
1664080804-238,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Victory,16,https://na.op.gg/champions/irelia,14,https://na.op.gg/champions/warwick,15,https://na.op.gg/champions/viktor,13,https://na.op.gg/champions/twitch,13,https://na.op.gg/champions/yuumi,,,16,https://na.op.gg/champions/udyr,18,https://na.op.gg/champions/yasuo,15,https://na.op.gg/champions/missfortune,14,https://na.op.gg/champions/nunu,16,https://na.op.gg/champions/chogath
1664080804-239,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/chogath
1664080804-240,https://na.op.gg/leaderboards/champions?region=na,Liquidbon3s,https://na.op.gg/summoners/na/Liquidbon3s,Defeat,,,15,https://na.op.gg/champions/masteryi,15,https://na.op.gg/champions/sylas,15,https://na.op.gg/champions/twitch,13,https://na.op.gg/champions/zilean,18,https://na.op.gg/champions/warwick,17,https://na.op.gg/champions/diana,16,https://na.op.gg/champions/viego,16,https://na.op.gg/champions/jhin,15,https://na.op.gg/champions/janna,15,https://na.op.gg/champions/chogath
1664081624-281,https://na.op.gg/leaderboards/champions?region=na,1oo8,https://na.op.gg/summoners/na/1oo8,Victory,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/sivir
1664081624-282,https://na.op.gg/leaderboards/champions?region=na,1oo8,https://na.op.gg/summoners/na/1oo8,Victory,12,https://na.op.gg/champions/renekton,11,https://na.op.gg/champions/leesin,11,https://na.op.gg/champions/yone,11,https://na.op.gg/champions/xayah,9,https://na.op.gg/champions/lulu,11,https://na.op.gg/champions/olaf,13,https://na.op.gg/champions/hecarim,13,https://na.op.gg/champions/galio,,,10,https://na.op.gg/champions/blitzcrank,12,https://na.op.gg/champions/sivir
1664081624-283,https://na.op.gg/leaderboards/champions?region=na,1oo8,https://na.op.gg/summoners/na/1oo8,Defeat,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/draven
1664081624-284,https://na.op.gg/leaderboards/champions?region=na,1oo8,https://na.op.gg/summoners/na/1oo8,Defeat,16,https://na.op.gg/champions/sejuani,15,https://na.op.gg/champions/reksai,18,https://na.op.gg/champions/kassadin,,,14,https://na.op.gg/champions/thresh,18,https://na.op.gg/champions/irelia,16,https://na.op.gg/champions/hecarim,17,https://na.op.gg/champions/galio,16,https://na.op.gg/champions/twitch,14,https://na.op.gg/champions/rakan,16,https://na.op.gg/champions/draven
1664081624-285,https://na.op.gg/leaderboards/champions?region=na,1oo8,https://na.op.gg/summoners/na/1oo8,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/camille
1664081624-286,https://na.op.gg/leaderboards/champions?region=na,1oo8,https://na.op.gg/summoners/na/1oo8,Victory,17,https://na.op.gg/champions/trundle,16,https://na.op.gg/champions/twistedfate,17,https://na.op.gg/champions/tristana,17,https://na.op.gg/champions/gangplank,17,https://na.op.gg/champions/thresh,18,https://na.op.gg/champions/vayne,,,18,https://na.op.gg/champions/swain,18,https://na.op.gg/champions/sylas,18,https://na.op.gg/champions/senna,16,https://na.op.gg/champions/camille
1664081624-287,https://na.op.gg/leaderboards/champions?region=na,1oo8,https://na.op.gg/summoners/na/1oo8,Defeat,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/evelynn
1664081624-288,https://na.op.gg/leaderboards/champions?region=na,1oo8,https://na.op.gg/summoners/na/1oo8,Defeat,18,https://na.op.gg/champions/nocturne,,,18,https://na.op.gg/champions/urgot,18,https://na.op.gg/champions/jax,18,https://na.op.gg/champions/xinzhao,18,https://na.op.gg/champions/shyvana,18,https://na.op.gg/champions/anivia,18,https://na.op.gg/champions/kogmaw,18,https://na.op.gg/champions/zed,18,https://na.op.gg/champions/syndra,18,https://na.op.gg/champions/evelynn
1664081624-289,https://na.op.gg/leaderboards/champions?region=na,1oo8,https://na.op.gg/summoners/na/1oo8,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/kalista
